Building Name,Floor Name,Space Name,Space Capacity,Local Date,Local Time,Booking Status,People Presence,Peak People Count,UTC Timestamp,Time Zone,Hierarchy Path,Workspace Type,temperature,humidity,co2,Building Count,occupied,meeting_event_id,meeting_event_flag
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,02:15:00,False,False,0,1749892500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.9,51.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,02:30:00,False,False,0,1749893400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.9,51.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,02:30:00,False,False,0,1749893400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.9,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,02:45:00,False,False,0,1749894300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.89,52.0,437.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,03:00:00,False,False,0,1749895200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.88,52.0,434.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,03:15:00,False,False,0,1749896100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.85,52.0,434.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,03:30:00,False,False,0,1749897000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.76,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,03:45:00,False,False,0,1749897900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.7,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,04:00:00,False,False,0,1749898800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.68,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,04:15:00,False,False,0,1749899700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.61,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,04:30:00,False,False,0,1749900600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.56,52.0,425.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,04:30:00,False,False,0,1749900600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.5,52.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,04:45:00,False,False,0,1749901500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.5,52.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,05:00:00,False,False,0,1749902400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.44,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,05:15:00,False,False,0,1749903300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,424.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,05:30:00,False,False,0,1749904200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,05:45:00,False,False,0,1749905100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,06:00:00,False,False,0,1749906000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,06:15:00,False,False,0,1749906900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,06:30:00,False,False,0,1749907800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,06:30:00,False,False,0,1749907800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,06:45:00,False,False,0,1749908700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,07:00:00,False,False,0,1749909600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.4,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,07:15:00,False,False,0,1749910500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.42,52.0,423.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,07:30:00,False,False,0,1749911400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.49,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,07:45:00,False,False,0,1749912300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.51,52.0,423.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,08:00:00,False,False,0,1749913200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.59,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,08:15:00,False,False,0,1749914100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.61,52.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,08:30:00,False,False,0,1749915000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.7,52.0,434.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,08:30:00,False,False,0,1749915000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.7,52.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,08:45:00,False,False,0,1749915900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.76,52.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,09:00:00,False,False,0,1749916800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.9,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,09:15:00,False,False,0,1749917700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,70.94,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,09:30:00,False,False,0,1749918600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.01,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,09:45:00,False,False,0,1749919500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.1,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,10:00:00,False,False,0,1749920400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.2,52.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,10:15:00,False,False,0,1749921300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.26,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,10:30:00,False,False,0,1749922200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.34,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,10:30:00,False,False,0,1749922200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.4,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,10:45:00,False,False,0,1749923100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.42,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,11:00:00,False,False,0,1749924000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.5,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,11:15:00,False,False,0,1749924900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.56,52.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,11:30:00,False,False,0,1749925800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.6,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,11:45:00,False,False,0,1749926700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.67,52.0,423.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,12:00:00,False,False,0,1749927600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.71,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,12:15:00,False,False,0,1749928500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.74,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,12:30:00,False,False,0,1749929400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.8,52.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,12:30:00,False,False,0,1749929400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.8,52.0,423.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,12:45:00,False,False,0,1749930300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.8,52.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,13:00:00,False,False,0,1749931200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.94,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,13:15:00,False,False,0,1749932100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.1,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,13:30:00,False,False,0,1749933000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.1,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,13:45:00,False,False,0,1749933900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.1,52.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,14:00:00,False,False,0,1749934800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.13,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,14:15:00,False,False,0,1749935700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.19,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,14:30:00,False,False,0,1749936600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.2,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,14:30:00,False,False,0,1749936600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.2,52.0,434.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,14:45:00,False,False,0,1749937500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.2,52.0,424.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,15:00:00,False,False,0,1749938400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.2,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,15:15:00,False,False,0,1749939300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.21,52.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,15:30:00,False,False,0,1749940200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.28,52.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,15:45:00,False,False,0,1749941100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.3,52.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,16:00:00,False,False,0,1749942000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.3,52.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,16:15:00,False,False,0,1749942900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.31,52.0,434.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,16:30:00,False,False,0,1749943800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.35,52.0,424.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,16:30:00,False,False,0,1749943800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.4,52.0,418.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,16:45:00,False,False,0,1749944700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.39,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,17:00:00,False,False,0,1749945600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.4,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,17:15:00,False,False,0,1749946500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.41,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,17:30:00,False,False,0,1749947400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.43,52.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,17:45:00,False,False,0,1749948300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.48,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,18:00:00,False,False,0,1749949200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.5,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,18:15:00,False,False,0,1749950100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.5,52.0,425.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,18:30:00,False,False,0,1749951000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.52,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,18:30:00,False,False,0,1749951000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.5,52.0,422.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,18:45:00,False,False,0,1749951900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.55,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,19:00:00,False,False,0,1749952800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.58,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,19:15:00,False,False,0,1749953700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.6,52.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,19:30:00,False,False,0,1749954600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.6,52.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,19:45:00,False,False,0,1749955500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.6,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,20:00:00,False,False,0,1749956400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.56,52.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,20:15:00,False,False,0,1749957300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.5,52.0,431.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,20:30:00,False,False,0,1749958200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.5,52.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,20:30:00,False,False,0,1749958200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.5,52.0,433.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,20:45:00,False,False,0,1749959100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.5,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,21:00:00,False,False,0,1749960000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.46,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,21:15:00,False,False,0,1749960900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.4,52.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,21:30:00,False,False,0,1749961800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.39,52.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,21:45:00,False,False,0,1749962700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.31,52.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,22:00:00,False,False,0,1749963600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.24,51.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,22:15:00,False,False,0,1749964500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.2,51.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,22:30:00,False,False,0,1749965400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.13,51.0,425.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,22:30:00,False,False,0,1749965400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.1,51.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,22:45:00,False,False,0,1749966300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,72.03,51.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,23:00:00,False,False,0,1749967200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.82,51.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,23:15:00,False,False,0,1749968100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.76,51.0,430.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,23:30:00,False,False,0,1749969000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.7,51.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-14,23:45:00,False,False,0,1749969900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.69,51.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-15,00:00:00,False,False,0,1749970800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.64,51.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-15,00:15:00,False,False,0,1749971700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.6,51.0,429.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-15,00:30:00,False,False,0,1749972600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.57,51.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-15,00:30:00,False,False,0,1749972600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.55,51.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-15,00:45:00,False,False,0,1749973500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.5,51.0,432.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-15,01:00:00,False,False,0,1749974400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.5,51.0,425.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,bullitt,6,2025-06-15,01:15:00,False,False,0,1749975300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,SMART-ROOM,71.45,51.0,429.0,,False,0,0
